"","PertePoids","Sorte_The","Initial_Poids_Echantillon_g","Final_Poids_Echantillon_g","Producteur","Prelevement","Site","DoseRepPrel"
"503",0.245166402535658,"Residus_Canneberges",1.893,1.4289,"Belanger",7,"10","59.4048_1_10_7"
"504",0.203842105263158,"Residus_Canneberges",1.9,1.5127,"Belanger",7,"10","59.4048_1_10_7"
"505",0.163647785572191,"Residus_Canneberges",1.9102,1.5976,"Belanger",7,"10","59.4048_1_10_7"
"506",0.130178440989252,"Residus_Canneberges",1.9166,1.6671,"Belanger",7,"10","59.4048_1_10_7"
"507",0.0951381968846698,"Residus_Canneberges",1.9067,1.7253,"Belanger",7,"10","59.4048_1_10_7"
"508",0.250143281404679,"Residus_Canneberges",1.9193,1.4392,"Belanger",7,"10","59.4048_1_10_7"
"509",0.163311195942059,"Residus_Canneberges",1.9123,1.6,"Belanger",7,"10","59.4048_1_10_7"
"510",0.176529535864979,"Residus_Canneberges",1.896,1.5613,"Belanger",7,"10","59.4048_1_10_7"
"511",0.116608520985305,"Residus_Canneberges",1.8918,1.6712,"Belanger",7,"10","59.4048_1_10_7"
"512",0.183064095883272,"Residus_Canneberges",1.919,1.5677,"Belanger",7,"10","59.4048_1_10_7"
"513",0.193945127719962,"Residus_Canneberges",1.9026,1.5336,"Belanger",7,"10","59.4048_1_10_7"
"514",0.179034220130111,"Residus_Canneberges",1.8907,1.5522,"Belanger",7,"10","59.4048_1_10_7"
"515",0.241479937467431,"Residus_Canneberges",1.919,1.4556,"Belanger",7,"10","59.4048_1_10_7"
"516",0.1963645943098,"Residus_Canneberges",1.898,1.5253,"Belanger",7,"10","59.4048_1_10_7"
"517",0.211057642012763,"Residus_Canneberges",1.9118,1.5083,"Belanger",7,"10","59.4048_1_10_7"
"518",0.077511260081701,"Residus_Canneberges",1.9094,1.7614,"Belanger",7,"10","59.4048_2_10_7"
"519",0.107135405800125,"Residus_Canneberges",1.9172,1.7118,"Belanger",7,"10","59.4048_2_10_7"
"520",0.144878176578465,"Residus_Canneberges",1.9085,1.632,"Belanger",7,"10","59.4048_2_10_7"
"521",0.121575070220997,"Residus_Canneberges",1.8869,1.6575,"Belanger",7,"10","59.4048_2_10_7"
"522",0.234758679085521,"Residus_Canneberges",1.8896,1.446,"Belanger",7,"10","59.4048_2_10_7"
"523",0.124075724998689,"Residus_Canneberges",1.9069,1.6703,"Belanger",7,"10","59.4048_2_10_7"
"524",0.159776010048147,"Residus_Canneberges",1.9108,1.6055,"Belanger",7,"10","59.4048_2_10_7"
"525",0.0979822522712867,"Residus_Canneberges",1.8932,1.7077,"Belanger",7,"10","59.4048_2_10_7"
"526",0.115942028985507,"Residus_Canneberges",1.8975,1.6775,"Belanger",7,"10","59.4048_2_10_7"
"527",0.100167908489873,"Residus_Canneberges",1.9058,1.7149,"Belanger",7,"10","59.4048_2_10_7"
"528",0.222928608650339,"Residus_Canneberges",1.919,1.4912,"Belanger",7,"10","59.4048_2_10_7"
"529",-0.0300980898296335,"Residus_Canneberges",1.937,1.9953,"Fortier",1,"9","31.4825_1_9_1"
"530",-0.0173566878980893,"Residus_Canneberges",1.884,1.9167,"Fortier",1,"9","31.4825_1_9_1"
"531",-0.0114942528735632,"Residus_Canneberges",1.914,1.936,"Fortier",1,"9","31.4825_1_9_1"
"532",-0.0377507919746569,"Residus_Canneberges",1.894,1.9655,"Fortier",1,"9","31.4825_1_9_1"
"533",-0.0416492693110648,"Residus_Canneberges",1.916,1.9958,"Fortier",1,"9","31.4825_1_9_1"
"534",-0.0340694006309149,"Residus_Canneberges",1.902,1.9668,"Fortier",1,"9","31.4825_1_9_1"
"535",-0.0120021242697822,"Residus_Canneberges",1.883,1.9056,"Fortier",1,"9","31.4825_1_9_1"
"536",-0.0142326075411577,"Residus_Canneberges",1.883,1.9098,"Fortier",1,"9","31.4825_1_9_1"
"537",0.00541103017689905,"Residus_Canneberges",1.922,1.9116,"Fortier",1,"9","31.4825_1_9_1"
"538",-0.0238070539419087,"Residus_Canneberges",1.928,1.9739,"Fortier",1,"9","31.4825_1_9_1"
"539",-0.00950391644908616,"Residus_Canneberges",1.915,1.9332,"Fortier",1,"9","31.4825_1_9_1"
"540",-0.0201570680628272,"Residus_Canneberges",1.91,1.9485,"Fortier",1,"9","31.4825_1_9_1"
"541",-0.0104485488126649,"Residus_Canneberges",1.895,1.9148,"Fortier",1,"9","31.4825_1_9_1"
"542",-0.00794392523364491,"Residus_Canneberges",1.926,1.9413,"Fortier",1,"9","31.4825_1_9_1"
"543",-0.038150289017341,"Residus_Canneberges",1.903,1.9756,"Fortier",1,"9","31.4825_1_9_1"
"544",-0.0320424403183024,"Residus_Canneberges",1.885,1.9454,"Fortier",1,"9","31.4825_1_9_1"
"545",-0.0313371192565823,"Residus_Canneberges",1.937,1.9977,"Fortier",1,"9","31.4825_2_9_1"
"546",-0.0209241952232606,"Residus_Canneberges",1.926,1.9663,"Fortier",1,"9","31.4825_2_9_1"
"547",-0.0391394504924832,"Residus_Canneberges",1.929,2.0045,"Fortier",1,"9","31.4825_2_9_1"
"548",-0.0320942408376964,"Residus_Canneberges",1.91,1.9713,"Fortier",1,"9","31.4825_2_9_1"
"549",-0.0395459345300951,"Residus_Canneberges",1.894,1.9689,"Fortier",1,"9","31.4825_2_9_1"
"550",0.00416016640665627,"Residus_Canneberges",1.923,1.915,"Fortier",1,"9","31.4825_2_9_1"
"551",-0.067268862911796,"Residus_Canneberges",1.882,2.0086,"Fortier",1,"9","31.4825_2_9_1"
"552",0.0172955974842767,"Residus_Canneberges",1.908,1.875,"Fortier",1,"9","31.4825_2_9_1"
"553",-0.0422118380062305,"Residus_Canneberges",1.926,2.0073,"Fortier",1,"9","31.4825_2_9_1"
"554",-0.0390205371248026,"Residus_Canneberges",1.899,1.9731,"Fortier",1,"9","31.4825_2_9_1"
"555",-0.0342737722048067,"Residus_Canneberges",1.914,1.9796,"Fortier",1,"9","31.4825_2_9_1"
"556",-0.0406331084587442,"Residus_Canneberges",1.927,2.0053,"Fortier",1,"9","31.4825_2_9_1"
"557",-0.0436612309310889,"Residus_Canneberges",1.901,1.984,"Fortier",1,"9","31.4825_2_9_1"
"558",-0.0521649484536082,"Residus_Canneberges",1.94,2.0412,"Fortier",1,"9","31.4825_2_9_1"
"559",-0.0370916754478398,"Residus_Canneberges",1.898,1.9684,"Fortier",1,"9","31.4825_2_9_1"
"560",-0.0582331416623105,"Residus_Canneberges",1.913,2.0244,"Fortier",1,"9","31.4825_2_9_1"
"561",-0.0392464678178964,"Residus_Canneberges",1.911,1.986,"Fortier",1,"9","31.4825_2_9_1"
"562",0.00140992167101824,"Residus_Canneberges",1.915,1.9123,"Fortier",1,"9","31.4825_2_9_1"
"563",-0.0394179894179894,"Residus_Canneberges",1.89,1.9645,"Fortier",2,"9","31.4825_1_9_2"
"564",-0.0343617021276597,"Residus_Canneberges",1.88,1.9446,"Fortier",2,"9","31.4825_1_9_2"
"565",-0.03150826446281,"Residus_Canneberges",1.936,1.997,"Fortier",2,"9","31.4825_1_9_2"
"566",0.064616988014591,"Residus_Canneberges",1.919,1.795,"Fortier",2,"9","31.4825_1_9_2"
"567",-0.0330323951141795,"Residus_Canneberges",1.883,1.9452,"Fortier",2,"9","31.4825_1_9_2"
"568",-0.0303329864724246,"Residus_Canneberges",1.922,1.9803,"Fortier",2,"9","31.4825_1_9_2"
"569",-0.050393287886733,"Residus_Canneberges",1.907,2.0031,"Fortier",2,"9","31.4825_1_9_2"
"570",-0.0982521186440679,"Residus_Canneberges",1.888,2.0735,"Fortier",2,"9","31.4825_1_9_2"
"571",-0.049453409682457,"Residus_Canneberges",1.921,2.016,"Fortier",2,"9","31.4825_1_9_2"
"572",-0.0422163588390502,"Residus_Canneberges",1.895,1.975,"Fortier",2,"9","31.4825_1_9_2"
"573",-0.0540385617509119,"Residus_Canneberges",1.919,2.0227,"Fortier",2,"9","31.4825_1_9_2"
"574",-0.0377990430622009,"Residus_Canneberges",1.881,1.9521,"Fortier",2,"9","31.4825_1_9_2"
"575",-0.0324338624338625,"Residus_Canneberges",1.89,1.9513,"Fortier",2,"9","31.4825_1_9_2"
"576",-0.0665618448637318,"Residus_Canneberges",1.908,2.035,"Fortier",2,"9","31.4825_1_9_2"
"577",0.0453834115805947,"Residus_Canneberges",1.917,1.83,"Fortier",2,"9","31.4825_1_9_2"
"578",-0.0533713692946058,"Residus_Canneberges",1.928,2.0309,"Fortier",2,"9","31.4825_1_9_2"
"579",-0.00696954052658743,"Residus_Canneberges",1.937,1.9505,"Fortier",2,"9","31.4825_1_9_2"
"580",-0.0394519131334023,"Residus_Canneberges",1.934,2.0103,"Fortier",2,"9","31.4825_1_9_2"
"581",-0.0356508102456874,"Residus_Canneberges",1.913,1.9812,"Fortier",2,"9","31.4825_1_9_2"
"582",-0.00832455216016862,"Residus_Canneberges",1.898,1.9138,"Fortier",2,"9","31.4825_1_9_2"
"583",-0.0297872340425531,"Residus_Canneberges",1.927,1.9844,"Fortier",2,"9","31.4825_2_9_2"
"584",-0.0326649076517151,"Residus_Canneberges",1.895,1.9569,"Fortier",2,"9","31.4825_2_9_2"
"585",0.235658914728682,"Residus_Canneberges",1.935,1.479,"Fortier",2,"9","31.4825_2_9_2"
"586",0.000584174190122199,"Residus_Canneberges",1.883,1.8819,"Fortier",2,"9","31.4825_2_9_2"
"587",-0.0405320813771517,"Residus_Canneberges",1.917,1.9947,"Fortier",2,"9","31.4825_2_9_2"
"588",-0.0380062305295951,"Residus_Canneberges",1.926,1.9992,"Fortier",2,"9","31.4825_2_9_2"
"589",-0.0310433884297521,"Residus_Canneberges",1.936,1.9961,"Fortier",2,"9","31.4825_2_9_2"
"590",-0.0272536687631027,"Residus_Canneberges",1.908,1.96,"Fortier",2,"9","31.4825_2_9_2"
"591",-0.0341871406168322,"Residus_Canneberges",1.913,1.9784,"Fortier",2,"9","31.4825_2_9_2"
"592",-0.113242961418144,"Residus_Canneberges",1.918,2.1352,"Fortier",2,"9","31.4825_2_9_2"
"593",-0.0408130939809927,"Residus_Canneberges",1.894,1.9713,"Fortier",2,"9","31.4825_2_9_2"
"594",-0.0295243019648398,"Residus_Canneberges",1.934,1.9911,"Fortier",2,"9","31.4825_2_9_2"
"595",-0.0271975180972078,"Residus_Canneberges",1.934,1.9866,"Fortier",2,"9","31.4825_2_9_2"
"596",-0.0530421216848673,"Residus_Canneberges",1.923,2.025,"Fortier",2,"9","31.4825_2_9_2"
"597",-0.0304642670839854,"Residus_Canneberges",1.917,1.9754,"Fortier",2,"9","31.4825_2_9_2"
"598",-0.0124091381100727,"Residus_Canneberges",1.926,1.9499,"Fortier",2,"9","31.4825_2_9_2"
"599",-0.0351909184726524,"Residus_Canneberges",1.938,2.0062,"Fortier",2,"9","31.4825_2_9_2"
"600",-0.0346960167714885,"Residus_Canneberges",1.908,1.9742,"Fortier",2,"9","31.4825_2_9_2"
"601",-0.0131524008350731,"Residus_Canneberges",1.916,1.9412,"Fortier",2,"9","31.4825_2_9_2"
"602",0.0715717299578059,"Residus_Canneberges",1.896,1.7603,"Fortier",2,"9","31.4825_2_9_2"
"603",-0.0134281200631912,"Residus_Canneberges",1.899,1.9245,"Fortier",3,"9","31.4825_1_9_3"
"604",-0.0113804004214963,"Residus_Canneberges",1.898,1.9196,"Fortier",3,"9","31.4825_1_9_3"
"605",-0.0148167268972638,"Residus_Canneberges",1.937,1.9657,"Fortier",3,"9","31.4825_1_9_3"
"606",-0.00198848770277343,"Residus_Canneberges",1.911,1.9148,"Fortier",3,"9","31.4825_1_9_3"
"607",-0.0210361067503925,"Residus_Canneberges",1.911,1.9512,"Fortier",3,"9","31.4825_1_9_3"
"608",-0.0167536534446764,"Residus_Canneberges",1.916,1.9481,"Fortier",3,"9","31.4825_1_9_3"
"609",-0.0234888653234358,"Residus_Canneberges",1.886,1.9303,"Fortier",3,"9","31.4825_1_9_3"
"610",-0.0265584075432163,"Residus_Canneberges",1.909,1.9597,"Fortier",3,"9","31.4825_1_9_3"
"611",-0.0186659772492244,"Residus_Canneberges",1.934,1.9701,"Fortier",3,"9","31.4825_1_9_3"
"612",0.00182958703606903,"Residus_Canneberges",1.913,1.9095,"Fortier",3,"9","31.4825_1_9_3"
"613",0.00108639420589756,"Residus_Canneberges",1.933,1.9309,"Fortier",3,"9","31.4825_1_9_3"
"614",-0.00838509316770186,"Residus_Canneberges",1.932,1.9482,"Fortier",3,"9","31.4825_1_9_3"
"615",-0.0164241164241165,"Residus_Canneberges",1.924,1.9556,"Fortier",3,"9","31.4825_1_9_3"
"616",-0.000263713080168864,"Residus_Canneberges",1.896,1.8965,"Fortier",3,"9","31.4825_1_9_3"
"617",-0.0101111699311805,"Residus_Canneberges",1.889,1.9081,"Fortier",3,"9","31.4825_1_9_3"
"618",-0.000521376433785251,"Residus_Canneberges",1.918,1.919,"Fortier",3,"9","31.4825_2_9_3"
"619",-0.000569358178053882,"Residus_Canneberges",1.932,1.9331,"Fortier",3,"9","31.4825_2_9_3"
"620",-0.0337019483938916,"Residus_Canneberges",1.899,1.963,"Fortier",3,"9","31.4825_2_9_3"
"621",0.0100212089077412,"Residus_Canneberges",1.886,1.8671,"Fortier",3,"9","31.4825_2_9_3"
"622",0.00724101479915424,"Residus_Canneberges",1.892,1.8783,"Fortier",3,"9","31.4825_2_9_3"
"623",0.0470495258166491,"Residus_Canneberges",1.898,1.8087,"Fortier",3,"9","31.4825_2_9_3"
"624",0.00966894377299,"Residus_Canneberges",1.903,1.8846,"Fortier",3,"9","31.4825_2_9_3"
"625",0.00850181441161222,"Residus_Canneberges",1.929,1.9126,"Fortier",3,"9","31.4825_2_9_3"
"626",0.024236037934668,"Residus_Canneberges",1.898,1.852,"Fortier",3,"9","31.4825_2_9_3"
"627",0.004602510460251,"Residus_Canneberges",1.912,1.9032,"Fortier",3,"9","31.4825_2_9_3"
"628",0.0288572933122696,"Residus_Canneberges",1.899,1.8442,"Fortier",3,"9","31.4825_2_9_3"
"629",0.00211752249867655,"Residus_Canneberges",1.889,1.885,"Fortier",3,"9","31.4825_2_9_3"
"630",0.017139907072793,"Residus_Canneberges",1.937,1.9038,"Fortier",3,"9","31.4825_2_9_3"
"631",-0.00339248434238005,"Residus_Canneberges",1.916,1.9225,"Fortier",3,"9","31.4825_2_9_3"
"632",0.0189691817215727,"Residus_Canneberges",1.882,1.8463,"Fortier",3,"9","31.4825_2_9_3"
"633",0.0064259160913436,"Residus_Canneberges",1.883,1.8709,"Fortier",4,"9","31.4825_1_9_4"
"634",0.000210084033613422,"Residus_Canneberges",1.904,1.9036,"Fortier",4,"9","31.4825_1_9_4"
"635",0.0274986779481756,"Residus_Canneberges",1.891,1.839,"Fortier",4,"9","31.4825_1_9_4"
"636",0.0177511712649662,"Residus_Canneberges",1.921,1.8869,"Fortier",4,"9","31.4825_1_9_4"
"637",0.0033126293995859,"Residus_Canneberges",1.932,1.9256,"Fortier",4,"9","31.4825_1_9_4"
"638",-0.0280636604774536,"Residus_Canneberges",1.885,1.9379,"Fortier",4,"9","31.4825_1_9_4"
"639",0.0234164070612668,"Residus_Canneberges",1.926,1.8809,"Fortier",4,"9","31.4825_1_9_4"
"640",0.0141959140911473,"Residus_Canneberges",1.909,1.8819,"Fortier",4,"9","31.4825_1_9_4"
"641",0.0254111405835544,"Residus_Canneberges",1.885,1.8371,"Fortier",4,"9","31.4825_1_9_4"
"642",0.0197064989517819,"Residus_Canneberges",1.908,1.8704,"Fortier",4,"9","31.4825_1_9_4"
"643",-0.0127092050209205,"Residus_Canneberges",1.912,1.9363,"Fortier",4,"9","31.4825_1_9_4"
"644",0.035414480587618,"Residus_Canneberges",1.906,1.8385,"Fortier",4,"9","31.4825_1_9_4"
"645",-0.0515071390798519,"Residus_Canneberges",1.891,1.9884,"Fortier",4,"9","31.4825_1_9_4"
"646",0.0479057591623036,"Residus_Canneberges",1.91,1.8185,"Fortier",4,"9","31.4825_1_9_4"
"647",-0.0276539278131635,"Residus_Canneberges",1.884,1.9361,"Fortier",4,"9","31.4825_1_9_4"
"648",-0.00973084886128372,"Residus_Canneberges",1.932,1.9508,"Fortier",4,"9","31.4825_1_9_4"
"649",-0.00271115745568305,"Residus_Canneberges",1.918,1.9232,"Fortier",4,"9","31.4825_1_9_4"
"650",0.0662488809310654,"Residus_Canneberges",1.8989,1.7731,"Fortier",4,"9","31.4825_2_9_4"
"651",0.0636411332633788,"Residus_Canneberges",1.906,1.7847,"Fortier",4,"9","31.4825_2_9_4"
"652",0.060144472361809,"Residus_Canneberges",1.9104,1.7955,"Fortier",4,"9","31.4825_2_9_4"
"653",0.0925554382259768,"Residus_Canneberges",1.894,1.7187,"Fortier",4,"9","31.4825_2_9_4"
"654",0.0878871155269,"Residus_Canneberges",1.8922,1.7259,"Fortier",4,"9","31.4825_2_9_4"
"655",0.0774615025664955,"Residus_Canneberges",1.9287,1.7793,"Fortier",4,"9","31.4825_2_9_4"
"656",0.0720535526038373,"Residus_Canneberges",1.8972,1.7605,"Fortier",4,"9","31.4825_2_9_4"
"657",0.0497825289524709,"Residus_Canneberges",1.9083,1.8133,"Fortier",4,"9","31.4825_2_9_4"
"658",0.249649295994181,"Residus_Canneberges",1.9247,1.4442,"Fortier",4,"9","31.4825_2_9_4"
"659",0.0680592279217345,"Residus_Canneberges",1.891,1.7623,"Fortier",4,"9","31.4825_2_9_4"
"660",0.131782540512284,"Residus_Canneberges",1.913,1.6609,"Fortier",5,"9","31.4825_1_9_5"
"661",0.164541622760801,"Residus_Canneberges",1.898,1.5857,"Fortier",5,"9","31.4825_1_9_5"
"662",0.0910297239915074,"Residus_Canneberges",1.884,1.7125,"Fortier",5,"9","31.4825_1_9_5"
"663",0.138903394255875,"Residus_Canneberges",1.915,1.649,"Fortier",5,"9","31.4825_1_9_5"
"664",0.117709437963945,"Residus_Canneberges",1.886,1.664,"Fortier",5,"9","31.4825_1_9_5"
"665",0.110708661417323,"Residus_Canneberges",1.905,1.6941,"Fortier",5,"9","31.4825_1_9_5"
"666",0.112828601472135,"Residus_Canneberges",1.902,1.6874,"Fortier",5,"9","31.4825_1_9_5"
"667",0.117423056859677,"Residus_Canneberges",1.917,1.6919,"Fortier",5,"9","31.4825_1_9_5"
"668",0.117088607594937,"Residus_Canneberges",1.896,1.674,"Fortier",5,"9","31.4825_1_9_5"
"669",0.115021008403361,"Residus_Canneberges",1.904,1.685,"Fortier",5,"9","31.4825_1_9_5"
"670",0.122210526315789,"Residus_Canneberges",1.9,1.6678,"Fortier",5,"9","31.4825_1_9_5"
"671",0.183862433862434,"Residus_Canneberges",1.89,1.5425,"Fortier",5,"9","31.4825_1_9_5"
"672",0.102360965372508,"Residus_Canneberges",1.906,1.7109,"Fortier",5,"9","31.4825_2_9_5"
"673",0.083376222336593,"Residus_Canneberges",1.943,1.781,"Fortier",5,"9","31.4825_2_9_5"
"674",0.121819137749737,"Residus_Canneberges",1.902,1.6703,"Fortier",5,"9","31.4825_2_9_5"
"675",0.0787022501308216,"Residus_Canneberges",1.911,1.7606,"Fortier",5,"9","31.4825_2_9_5"
"676",0.0880165289256198,"Residus_Canneberges",1.936,1.7656,"Fortier",5,"9","31.4825_2_9_5"
"677",0.0730259671436142,"Residus_Canneberges",1.887,1.7492,"Fortier",5,"9","31.4825_2_9_5"
"678",0.0834295309056564,"Residus_Canneberges",1.9058,1.7468,"Fortier",5,"9","31.4825_2_9_5"
"679",0.0953724015460149,"Residus_Canneberges",1.9146,1.732,"Fortier",5,"9","31.4825_2_9_5"
"680",0.0813474474631068,"Residus_Canneberges",1.9177,1.7617,"Fortier",5,"9","31.4825_2_9_5"
"681",0.0811203319502074,"Residus_Canneberges",1.928,1.7716,"Fortier",5,"9","31.4825_2_9_5"
"682",0.0743250453526838,"Residus_Canneberges",1.8742,1.7349,"Fortier",5,"9","31.4825_2_9_5"
"683",0.0960556111432935,"Residus_Canneberges",1.8989,1.7165,"Fortier",5,"9","31.4825_2_9_5"
"684",0.080662925473331,"Residus_Canneberges",1.9067,1.7529,"Fortier",5,"9","31.4825_2_9_5"
"685",0.117445236210082,"Residus_Canneberges",1.8945,1.672,"Fortier",6,"9","31.4825_1_9_6"
"686",0.124646189328022,"Residus_Canneberges",1.9078,1.67,"Fortier",6,"9","31.4825_1_9_6"
"687",0.102421244467587,"Residus_Canneberges",1.9205,1.7238,"Fortier",6,"9","31.4825_1_9_6"
"688",0.126034573074908,"Residus_Canneberges",1.909,1.6684,"Fortier",6,"9","31.4825_1_9_6"
"689",0.144127281235377,"Residus_Canneberges",1.9233,1.6461,"Fortier",6,"9","31.4825_1_9_6"
"690",0.115758653142319,"Residus_Canneberges",1.9126,1.6912,"Fortier",6,"9","31.4825_1_9_6"
"691",0.125854273998528,"Residus_Canneberges",1.9022,1.6628,"Fortier",6,"9","31.4825_1_9_6"
"692",0.106605351170569,"Residus_Canneberges",1.9136,1.7096,"Fortier",6,"9","31.4825_1_9_6"
"693",0.109751080024686,"Residus_Canneberges",1.9444,1.731,"Fortier",6,"9","31.4825_1_9_6"
"694",0.115200764818356,"Residus_Canneberges",1.8828,1.6659,"Fortier",6,"9","31.4825_1_9_6"
"695",0.13231418028466,"Residus_Canneberges",1.897,1.646,"Fortier",6,"9","31.4825_1_9_6"
"696",0.141263744936076,"Residus_Canneberges",1.9007,1.6322,"Fortier",6,"9","31.4825_1_9_6"
"697",0.121008755832853,"Residus_Canneberges",1.9073,1.6765,"Fortier",6,"9","31.4825_1_9_6"
"698",0.0871251834766198,"Residus_Canneberges",1.9076,1.7414,"Fortier",6,"9","31.4825_1_9_6"
"699",0.139566115702479,"Residus_Canneberges",1.936,1.6658,"Fortier",6,"9","31.4825_1_9_6"
"700",0.143399409531843,"Residus_Canneberges",1.8968,1.6248,"Fortier",6,"9","31.4825_1_9_6"
"701",0.1396645134403,"Residus_Canneberges",1.9196,1.6515,"Fortier",6,"9","31.4825_1_9_6"
"702",0.133158447009444,"Residus_Canneberges",1.906,1.6522,"Fortier",6,"9","31.4825_2_9_6"
"703",0.121454545454545,"Residus_Canneberges",1.925,1.6912,"Fortier",6,"9","31.4825_2_9_6"
"704",0.12896035663111,"Residus_Canneberges",1.8843,1.6413,"Fortier",6,"9","31.4825_2_9_6"
"705",0.127906976744186,"Residus_Canneberges",1.892,1.65,"Fortier",6,"9","31.4825_2_9_6"
"706",0.118565400843882,"Residus_Canneberges",1.896,1.6712,"Fortier",6,"9","31.4825_2_9_6"
"707",0.115008834840453,"Residus_Canneberges",1.9242,1.7029,"Fortier",6,"9","31.4825_2_9_6"
"708",0.123807537924204,"Residus_Canneberges",1.9183,1.6808,"Fortier",6,"9","31.4825_2_9_6"
"709",0.112595917941223,"Residus_Canneberges",1.9157,1.7,"Fortier",6,"9","31.4825_2_9_6"
"710",0.079447868921553,"Residus_Canneberges",1.8981,1.7473,"Fortier",6,"9","31.4825_2_9_6"
"711",0.0999166058584384,"Residus_Canneberges",1.9186,1.7269,"Fortier",6,"9","31.4825_2_9_6"
"712",0.20546157059315,"Residus_Canneberges",1.9152,1.5217,"Fortier",6,"9","31.4825_2_9_6"
"713",0.12411421425594,"Residus_Canneberges",1.9192,1.681,"Fortier",6,"9","31.4825_2_9_6"
"714",0.144041288708164,"Residus_Canneberges",1.9182,1.6419,"Fortier",7,"9","31.4825_1_9_7"
"715",0.125677595916004,"Residus_Canneberges",1.9001,1.6613,"Fortier",7,"9","31.4825_1_9_7"
"716",0.166077552097072,"Residus_Canneberges",1.8955,1.5807,"Fortier",7,"9","31.4825_1_9_7"
"717",0.171755127602943,"Residus_Canneberges",1.9161,1.587,"Fortier",7,"9","31.4825_1_9_7"
"718",0.11458933151861,"Residus_Canneberges",1.9103,1.6914,"Fortier",7,"9","31.4825_1_9_7"
"719",0.146769406987036,"Residus_Canneberges",1.9207,1.6388,"Fortier",7,"9","31.4825_1_9_7"
"720",0.15693794987653,"Residus_Canneberges",1.9033,1.6046,"Fortier",7,"9","31.4825_1_9_7"
"721",0.175231939956218,"Residus_Canneberges",1.9186,1.5824,"Fortier",7,"9","31.4825_1_9_7"
"722",0.0548458614864865,"Residus_Canneberges",1.8944,1.7905,"Fortier",7,"9","31.4825_1_9_7"
"723",0.179932970255551,"Residus_Canneberges",1.9096,1.566,"Fortier",7,"9","31.4825_1_9_7"
"724",0.149008020261714,"Residus_Canneberges",1.8952,1.6128,"Fortier",7,"9","31.4825_1_9_7"
"725",0.207925968526167,"Residus_Canneberges",1.9127,1.515,"Fortier",7,"9","31.4825_1_9_7"
"726",0.152168185889668,"Residus_Canneberges",1.8979,1.6091,"Fortier",7,"9","31.4825_1_9_7"
"727",0.0843861865655927,"Residus_Canneberges",1.8996,1.7393,"Fortier",7,"9","31.4825_1_9_7"
"728",0.126717158527031,"Residus_Canneberges",1.9145,1.6719,"Fortier",7,"9","31.4825_2_9_7"
"729",0.138404843379837,"Residus_Canneberges",1.8995,1.6366,"Fortier",7,"9","31.4825_2_9_7"
"730",0.165864126452423,"Residus_Canneberges",1.9106,1.5937,"Fortier",7,"9","31.4825_2_9_7"
"731",0.137269295302013,"Residus_Canneberges",1.9072,1.6454,"Fortier",7,"9","31.4825_2_9_7"
"732",0.137088315502412,"Residus_Canneberges",1.9068,1.6454,"Fortier",7,"9","31.4825_2_9_7"
"733",0.0914800083734562,"Residus_Canneberges",1.9108,1.736,"Fortier",7,"9","31.4825_2_9_7"
"734",0.129681941828834,"Residus_Canneberges",1.9116,1.6637,"Fortier",7,"9","31.4825_2_9_7"
"735",0.0635244828489133,"Residus_Canneberges",1.9095,1.7882,"Fortier",7,"9","31.4825_2_9_7"
"736",0.152153211300392,"Residus_Canneberges",1.8902,1.6026,"Fortier",7,"9","31.4825_2_9_7"
"737",0.015170736864362,"Residus_Canneberges",1.8918,1.8631,"Fortier",7,"9","31.4825_2_9_7"
"738",0.11475668014069,"Residus_Canneberges",1.9049,1.6863,"Fortier",7,"9","31.4825_2_9_7"
"739",0.173205893224904,"Residus_Canneberges",1.8937,1.5657,"Fortier",7,"9","31.4825_2_9_7"
"740",0.116916979557781,"Residus_Canneberges",1.9176,1.6934,"Fortier",7,"9","31.4825_2_9_7"
"741",-0.00774946921443746,"Residus_Canneberges",1.884,1.8986,"Fortier",1,"45","28.42_1_45_1"
"742",-0.0299792531120332,"Residus_Canneberges",1.928,1.9858,"Fortier",1,"45","28.42_1_45_1"
"743",-0.036888657648283,"Residus_Canneberges",1.922,1.9929,"Fortier",1,"45","28.42_1_45_1"
"744",-0.00735524256651017,"Residus_Canneberges",1.917,1.9311,"Fortier",1,"45","28.42_1_45_1"
"745",-0.0146659707724426,"Residus_Canneberges",1.916,1.9441,"Fortier",1,"45","28.42_1_45_1"
"746",0.0153367875647668,"Residus_Canneberges",1.93,1.9004,"Fortier",1,"45","28.42_1_45_1"
"747",-0.0280887011615629,"Residus_Canneberges",1.894,1.9472,"Fortier",1,"45","28.42_1_45_1"
"748",-0.0325263157894737,"Residus_Canneberges",1.9,1.9618,"Fortier",1,"45","28.42_1_45_1"
"749",-0.0234108527131782,"Residus_Canneberges",1.935,1.9803,"Fortier",1,"45","28.42_1_45_1"
"750",-0.0309043927648578,"Residus_Canneberges",1.935,1.9948,"Fortier",1,"45","28.42_1_45_1"
"751",0.023950233281493,"Residus_Canneberges",1.929,1.8828,"Fortier",1,"45","28.42_1_45_1"
"752",-0.0529596647459403,"Residus_Canneberges",1.909,2.0101,"Fortier",1,"45","28.42_1_45_1"
"753",-0.0273673257023933,"Residus_Canneberges",1.922,1.9746,"Fortier",1,"45","28.42_1_45_1"
"754",-0.0243000528262018,"Residus_Canneberges",1.893,1.939,"Fortier",1,"45","28.42_1_45_1"
