IDEN_CLASS;IDEN_Fibres;Annee;Sorte_The;Profondeur_cm;Type_The;Variete;Type_Sachet;Entreprise;Tamis_mm;Broyage;Prelevement;Repetition;Producteur;Site;Batch_Fibres;Type_CTRL;MO_CTRL_calc__pourc;MS_CTRL_pourc;Fibres_CTRL_NDF_Initial_Poids_SachetVide_g;Fibres_CTRL_NDF_Initial_Poids_Total_g;Fibres_CTRL_NDF_Final_Poids_Total_g;Fibres_CTRL_Calcin_Poids_Echantillon_g;Fibres_CTRL_Calcin_Poids_Echantillon_pourc;Fibres_Blanc_NDF_Initial_Poids_g;Fibres_Blanc_NDF_Final_Poids_Total_g;Fibres_Blanc_Calcin_Poids_Echantillon_g;MO_calc_pourc;MS_pourc;DMS_pourc;Fibres_Initial_Poids_SachetVide_g;Fibres_Initial_Poids_Total_g;Fibres_NDF_Final_Poids_Total_g;Fibres_Calcin_Poids_Echantillon_g;Fibres_Calcin_Poids_Echantillon_pourc;NDF_CTRL_calc_pourc;NDF_calc_pourc;NDF_calc_ajust_pourc;Fibres_CTRL_ADF_Initial_Poids_Sachet_g;Fibres_CTRL_ADF_Initial_Poids_Total_g;Fibres_CTRL_ADF_Final_Poids_Total_g;Fibres_CTRL_ADF_Calcin_Poids_Echantillon_g;Fibres_CTRL_ADF_Calcin_Poids_Echantillon_pourc;Fibres_Blanc_ADF_Initial_Poids_Total_g;Fibres_Blanc_ADF_Final_Poids_Total_g;Fibres_ADF_Blanc_Calcin_Poids_Echantillon_g;Fibres_ADF_Final_Poids_Total_g;ADF_CTRL_calc_pourc;ADF_calc_pourc;ADF_calc_ajust_pourc;Fibres_CTRL_ADL_Initial_Poids_Sachet_g;Fibres_CTRL_ADL_Initial_Poids_Total_g;Fibres_CTRL_ADL_Final_Poids_Total_g;Fibres_CTRL_ADL_Calcin_Poids_Echantillon_g;Fibres_CTRL_ADL_Calcin_Poids_Echantillon_pourc;Fibres_Blanc_ADL_Initial_Poids_Total_g;Fibres_Blanc_ADL_Final_Poids_Total_g;Fibres_ADL_Blanc_Calcin_Poids_Echantillon_g;Fibres_ADL_Final_Poids_Total_g;ADL_CTRL_calc_pourc;ADL_calc_pourc;SOL_calc_pourc;HEM_calc_pourc;CEL_calc_pourc;LIC_calc_pourc;HOLO_calc_pourc;M_hydrolysable_pourc;CF_pourc;ISB_calc ;SucresSol_mgPg_MS
8,7;CE 8;2014;Avoine + Vesce commune (Av + Vc);;Aucun;AvVc;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,4845;0,4849;0,0039;95,58467742;94,54545455;;0,4468;0,992;0,7019;0,0438;4,415322581;#DIV/0!;43,60260357;#DIV/0!;;;;;;0,514933333;0,512933333;0,0041;0,6292;#DIV/0!;29,31492443;#DIV/0!;;;;;;0,520365714;0,519219697;0,001526316;0,5139;;5,238519482;56,39739643;14,28767914;24,07640495;5,238519482;38,36408408;94,76148052;;;
8,8;CE 8;2014;Avoine + Vesce commune (Av + Vc);;Aucun;AvVc;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,4845;0,4849;0,0039;96,06389643;94,54545455;;0,4512;0,9578;0,6899;0,0377;3,936103571;#DIV/0!;44,45142172;#DIV/0!;;;;;;0,514933333;0,512933333;0,0041;0,6169;#DIV/0!;29,09111179;#DIV/0!;;;;;;0,520365714;0,519219697;0,001526316;0,5108;;5,307374779;55,54857828;15,36030993;23,78373701;5,307374779;39,14404694;94,69262522;;;
8,9;CE 8;2014;Avoine + Vesce commune (Av + Vc);;Aucun;AvVc;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,4845;0,4849;0,0039;95,94652406;94,54545455;;0,4677;0,935;0,6852;0,0379;4,053475936;#DIV/0!;43,19719632;#DIV/0!;;;;;;0,514933333;0,512933333;0,0041;0,6226;#DIV/0!;28,99643901;#DIV/0!;;;;;;0,520365714;0,519219697;0,001526316;0,5245;;5,061626358;56,80280368;14,20075732;23,93481265;5,061626358;38,13556997;94,93837364;;;
R8.1;CE 8;2014;Avoine + Vesce commune (Av + Vc);;Aucun;AvVc;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,5124;0,5114;0,0039;94,88921713;94,54545455;;0,5045;1,0155;0,7451;0,0519;5,110782866;#DIV/0!;42,22720611;#DIV/0!;;;;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;57,77279389;;;;;;;;
R8.2;CE 8;2014;Avoine + Vesce commune (Av + Vc);;Aucun;AvVc;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,5124;0,5114;0,0039;95,48638132;94,54545455;;0,5353;1,028;0,751;0,0464;4,513618677;#DIV/0!;39,17372811;#DIV/0!;;;;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;60,82627189;;;;;;;;
R8.3;CE 8;2014;Avoine + Vesce commune (Av + Vc);;Aucun;AvVc;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,5124;0,5114;0,0039;95,41587902;94,54545455;;0,5148;1,058;0,7583;0,0485;4,584120983;#DIV/0!;40,79452671;#DIV/0!;;;;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;59,20547329;;;;;;;;
R8.4;CE 8;2014;Avoine + Vesce commune (Av + Vc);;Aucun;AvVc;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,5124;0,5114;0,0039;96,25410311;94,54545455;;0,5044;1,0358;0,7444;0,0388;3,745896891;#DIV/0!;42,61511211;#DIV/0!;;;;;;0,514933333;0,512933333;0,0041;0,6691;#DIV/0!;27,28712946;#DIV/0!;;;;;;;;;;;;57,38488789;15,32798265;;;;;;;
R8.5;CE 8;2014;Avoine + Vesce commune (Av + Vc);;Aucun;AvVc;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,5124;0,5114;0,0039;96,64622082;94,54545455;;0,5047;1,0108;0,7325;0,0339;3,353779185;#DIV/0!;42,9854703;#DIV/0!;;;;;;0,514933333;0,512933333;0,0041;0,6589;#DIV/0!;27,32427336;#DIV/0!;;;;;;;;;;;;57,0145297;15,66119693;;;;;;;
R8.6;CE 8;2014;Avoine + Vesce commune (Av + Vc);;Aucun;AvVc;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,5124;0,5114;0,0039;95,960205;94,54545455;;0,5039;0,9951;0,7239;0,0402;4,039794995;#DIV/0!;41,44171395;#DIV/0!;;;;;;0,514933333;0,512933333;0,0041;0,6555;#DIV/0!;26,35659279;#DIV/0!;;;;;;;;;;;;58,55828605;15,08512116;;;;;;;
R8.7;CE 8;2014;Avoine + Vesce commune (Av + Vc);;Aucun;AvVc;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,5124;0,5114;0,0039;96,38268432;94,54545455;;0,5008;1,0118;0,7314;0,0366;3,617315675;#DIV/0!;42,70952856;#DIV/0!;;;;;;0,514933333;0,512933333;0,0041;0,6618;#DIV/0!;28,01349006;#DIV/0!;;;;;;0,520365714;0,519219697;0,001526316;0,55295;;3,904048655;57,29047144;14,6960385;24,1094414;3,904048655;38,80547991;96,09595135;;;
R8.8;CE 8;2014;Avoine + Vesce commune (Av + Vc);;Aucun;AvVc;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,5124;0,5114;0,0039;96,15265281;94,54545455;;0,4811;0,9669;0,6964;0,0372;3,847347192;#DIV/0!;41,42348783;#DIV/0!;;;;;;0,514933333;0,512933333;0,0041;0,6369;#DIV/0!;28,20649468;#DIV/0!;;;;;;0,520365714;0,519219697;0,001526316;0,5316;;3,597089255;58,57651217;13,21699315;24,60940543;3,597089255;37,82639858;96,40291075;;;
R8.9;CE 8;2014;Avoine + Vesce commune (Av + Vc);;Aucun;AvVc;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,5124;0,5114;0,0039;97,85272967;94,54545455;;0,484;0,9873;0,7131;0,0212;2,147270333;#DIV/0!;45,68966395;#DIV/0!;;;;;;0,514933333;0,512933333;0,0041;0,6443;#DIV/0!;31,1577855;#DIV/0!;;;;;;0,520365714;0,519219697;0,001526316;0,53495;;6,945917436;54,31033605;14,53187845;24,21186807;6,945917436;38,74374651;93,05408256;;;
9,1;CE 9;2014;Avoine + Trèfle incarnat (Av + Ti);;Aucun;AvTi;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,4845;0,4849;0,0039;97,42661448;95,23809524;;0,4836;1,022;0,7519;0,0263;2,573385519;#DIV/0!;49,14274906;#DIV/0!;;;;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;50,85725094;;;;;;;;
9,2;CE 9;2014;Avoine + Trèfle incarnat (Av + Ti);;Aucun;AvTi;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,4845;0,4849;0,0039;98,32208293;95,23809524;;0,4887;1,037;0,7478;0,0174;1,677917068;#DIV/0!;47,75669975;#DIV/0!;;;;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;52,24330025;;;;;;;;
9,3;CE 9;2014;Avoine + Trèfle incarnat (Av + Ti);;Aucun;AvTi;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,4845;0,4849;0,0039;98,00757123;95,23809524;;0,472;1,0038;0,7318;0,02;1,992428771;#DIV/0!;49,01645164;#DIV/0!;;;;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;50,98354836;;;;;;;;
9,4;CE 9;2014;Avoine + Trèfle incarnat (Av + Ti);;Aucun;AvTi;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,4845;0,4849;0,0039;95,12530713;95,23809524;;0,4773;1,0175;0,7339;0,0496;4,874692875;#DIV/0!;43,01332457;#DIV/0!;;;;;;0,514933333;0,512933333;0,0041;0,6195;#DIV/0!;20,1378065;#DIV/0!;;;;;;;;;;;;56,98667543;22,87551807;;;;;;;
9,5;CE 9;2014;Avoine + Trèfle incarnat (Av + Ti);;Aucun;AvTi;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,4845;0,4849;0,0039;99,27764778;95,23809524;;0,4875;0,9829;0,721;0,0071;0,722352223;#DIV/0!;49,08130603;#DIV/0!;;;;;;0,514933333;0,512933333;0,0041;0,619;#DIV/0!;27,83797183;#DIV/0!;;;;;;;;;;;;50,91869397;21,2433342;;;;;;;
9,6;CE 9;2014;Avoine + Trèfle incarnat (Av + Ti);;Aucun;AvTi;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,4845;0,4849;0,0039;99,13717887;95,23809524;;0,5047;1,0315;0,7552;0,0089;0,862821134;#DIV/0!;49,27433104;#DIV/0!;;;;;;0,514933333;0,512933333;0,0041;0,6406;#DIV/0!;26,75194261;#DIV/0!;;;;;;;;;;;;50,72566896;22,52238843;;;;;;;
9,7;CE 9;2014;Avoine + Trèfle incarnat (Av + Ti);;Aucun;AvTi;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,4845;0,4849;0,0039;99,0216929;95,23809524;;0,4832;0,9404;0,7025;0,0092;0,978307103;#DIV/0!;49,54001811;#DIV/0!;;;;;;0,514933333;0,512933333;0,0041;0,6104;#DIV/0!;28,75364921;#DIV/0!;;;;;;0,520365714;0,519219697;0,001526316;0,5074;;4,07972104;50,45998189;20,7863689;24,67392817;4,07972104;45,46029707;95,92027896;;;
9,8;CE 9;2014;Avoine + Trèfle incarnat (Av + Ti);;Aucun;AvTi;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,4845;0,4849;0,0039;99,11782004;95,23809524;;0,531;1,0202;0,7604;0,009;0,882179965;#DIV/0!;48,47644144;#DIV/0!;;;;;;0,514933333;0,512933333;0,0041;0,6676;#DIV/0!;28,9657762;#DIV/0!;;;;;;0,520365714;0,519219697;0,001526316;0,55805;;4,492419653;51,52355856;19,51066525;24,47335654;4,492419653;43,98402179;95,50758035;;;
9,9;CE 9;2014;Avoine + Trèfle incarnat (Av + Ti);;Aucun;AvTi;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,4845;0,4849;0,0039;99,1623834;95,23809524;;0,5358;1,0506;0,788;0,0088;0,8376166;#DIV/0!;50,77505346;#DIV/0!;;;;;;0,514933333;0,512933333;0,0041;0,6857;#DIV/0!;30,2935845;#DIV/0!;;;;;;0,520365714;0,519219697;0,001526316;0,56495;;4,742353026;49,22494654;20,48146897;25,55123147;4,742353026;46,03270044;95,25764697;;;
R9.1;CE 9;2014;Avoine + Trèfle incarnat (Av + Ti);;Aucun;AvTi;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,5107;0,5213;0,0067;98,3471864;95,23809524;;0,5062;1,0467;0,7634;0,0173;1,652813605;#DIV/0!;46,63537892;#DIV/0!;;;;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;53,36462108;;;;;;;;
R9.2;CE 9;2014;Avoine + Trèfle incarnat (Av + Ti);;Aucun;AvTi;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,5107;0,5213;0,0067;98,38136597;95,23809524;;0,5004;1,0132;0,7399;0,0164;1,618634031;#DIV/0!;45,6659339;#DIV/0!;;;;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;54,3340661;;;;;;;;
R9.3;CE 9;2014;Avoine + Trèfle incarnat (Av + Ti);;Aucun;AvTi;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,5107;0,5213;0,0067;99,58281185;95,23809524;;0,4998;0,9588;0,7118;0,004;0,417188152;#DIV/0!;46,93711246;#DIV/0!;;;;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;53,06288754;;;;;;;;
R9.4;CE 9;2014;Avoine + Trèfle incarnat (Av + Ti);;Aucun;AvTi;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,5107;0,5213;0,0067;99,10277325;95,23809524;;0,5031;0,9808;0,7249;0,0088;0,897226754;#DIV/0!;46,4119472;#DIV/0!;;;;;;0,526366667;0,524;0,003;0,6231;#DIV/0!;25,83049309;#DIV/0!;;;;;;;;;;;;53,5880528;20,58145411;;;;;;;
R9.5;CE 9;2014;Avoine + Trèfle incarnat (Av + Ti);;Aucun;AvTi;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,5107;0,5213;0,0067;99,29756693;95,23809524;;0,5032;0,9823;0,7282;0,0069;0,702433065;#DIV/0!;47,31071309;#DIV/0!;;;;;;0,526366667;0,524;0,003;0,6219;#DIV/0!;25,83701459;#DIV/0!;;;;;;;;;;;;52,68928691;21,47369851;;;;;;;
R9.6;CE 9;2014;Avoine + Trèfle incarnat (Av + Ti);;Aucun;AvTi;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,5107;0,5213;0,0067;99,2341993;95,23809524;;0,4978;1,0316;0,7445;0,0079;0,765800698;#DIV/0!;46,61515408;#DIV/0!;;;;;;0,526366667;0,524;0,003;0,6286;#DIV/0!;25,39966924;#DIV/0!;;;;;;;;;;;;53,38484592;21,21548484;;;;;;;
R9.7;CE 9;2014;Avoine + Trèfle incarnat (Av + Ti);;Aucun;AvTi;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,5107;0,5213;0,0067;99,29715762;95,23809524;;0,4915;0,9675;0,7137;0,0068;0,702842377;#DIV/0!;47,07316897;#DIV/0!;;;;;;0,526366667;0,524;0,003;0,6156;#DIV/0!;27,21552445;#DIV/0!;;;;;;0,520365714;0,519219697;0,001526316;0,50715;;2,545559194;52,92683103;19,85764452;24,66996526;2,545559194;44,52760978;97,45444081;;;
R9.8;CE 9;2014;Avoine + Trèfle incarnat (Av + Ti);;Aucun;AvTi;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,5107;0,5213;0,0067;99,15366575;95,23809524;;0,4869;0,9807;0,7149;0,0083;0,846334251;#DIV/0!;46,38460772;#DIV/0!;;;;;;0,526366667;0,524;0,003;0,6167;#DIV/0!;27,16871419;#DIV/0!;;;;;;0,520365714;0,519219697;0,001526316;0,50385;;2,412287638;53,61539228;19,21589353;24,75642655;2,412287638;43,97232008;97,58771236;;;
R9.9;CE 9;2014;Avoine + Trèfle incarnat (Av + Ti);;Aucun;AvTi;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,5107;0,5213;0,0067;99,08551904;95,23809524;;0,4997;0,9951;0,7261;0,0091;0,914480957;#DIV/0!;45,69639304;#DIV/0!;;;;;;0,526366667;0,524;0,003;0,6268;#DIV/0!;26,36323157;#DIV/0!;;;;;;0,520365714;0,519219697;0,001526316;0,51455;;;54,30360696;19,33316148;26,36323157;;45,69639304;100;;;
10,1;CE 10;2014;Avoine + Pois fourrager (Av + Pf);;Aucun;AvPf;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,4698;0,4694;0,0051;98,17681132;96,2962963;;0,5239;1,0531;0,7293;0,0192;1,823188681;#DIV/0!;38,32552492;#DIV/0!;;;;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;61,67447508;;;;;;;;
10,2;CE 10;2014;Avoine + Pois fourrager (Av + Pf);;Aucun;AvPf;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,4698;0,4694;0,0051;98,19259826;96,2962963;;0,499;1,0457;0,7158;0,0189;1,80740174;#DIV/0!;39,35198279;#DIV/0!;;;;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;60,64801721;;;;;;;;
10,3;CE 10;2014;Avoine + Pois fourrager (Av + Pf);;Aucun;AvPf;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,4698;0,4694;0,0051;98,3311208;96,2962963;;0,5193;1,0546;0,7311;0,0176;1,668879196;#DIV/0!;39,40686573;#DIV/0!;;;;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;60,59313427;;;;;;;;
10,4;CE 10;2014;Avoine + Pois fourrager (Av + Pf);;Aucun;AvPf;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,4862;0,4852;0,0063;98,79828326;96,2962963;;0,5201;1,0485;0,726;0,0126;1,201716738;#DIV/0!;39,91719937;#DIV/0!;;;;;;0,526366667;0,524;0,003;0,6661;#DIV/0!;27,59784513;#DIV/0!;;;;;;;;;;;;60,08280063;12,31935424;;;;;;;
10,5;CE 10;2014;Avoine + Pois fourrager (Av + Pf);;Aucun;AvPf;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,4862;0,4852;0,0063;98,99678973;96,2962963;;0,525;0,9968;0,7098;0,01;1,003210273;#DIV/0!;40,50527595;#DIV/0!;;;;;;0,526366667;0,524;0,003;0,6531;#DIV/0!;27,44981845;#DIV/0!;;;;;;;;;;;;59,49472405;13,0554575;;;;;;;
10,6;CE 10;2014;Avoine + Pois fourrager (Av + Pf);;Aucun;AvPf;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,4862;0,4852;0,0063;99,09107946;96,2962963;;0,5337;1,0672;0,7505;0,0097;0,90892054;#DIV/0!;42,13510354;#DIV/0!;;;;;;0,526366667;0,524;0,003;0,6821;#DIV/0!;28,30637956;#DIV/0!;;;;;;;;;;;;57,86489646;13,82872397;;;;;;;
10,7;CE 10;2014;Avoine + Pois fourrager (Av + Pf);;Aucun;AvPf;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,4862;0,4852;0,0063;99,0216929;96,2962963;;0,4832;0,9404;0,7418;0,0092;0,978307103;#DIV/0!;58,88020007;#DIV/0!;;;;;;0,526366667;0,524;0,003;0,6851;#DIV/0!;45,38783449;#DIV/0!;;;;;;0,520365714;0,519219697;0,001526316;0,5074;;4,034888941;41,11979993;13,49236557;41,35294555;4,034888941;54,84531113;95,96511106;;;
10,8;CE 10;2014;Avoine + Pois fourrager (Av + Pf);;Aucun;AvPf;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,4862;0,4852;0,0063;99,11782004;96,2962963;;0,531;1,0202;0,7355;0,009;0,882179965;#DIV/0!;43,45276889;#DIV/0!;;;;;;0,526366667;0,524;0,003;0,6743;#DIV/0!;29,91643011;#DIV/0!;;;;;;0,520365714;0,519219697;0,001526316;0,55805;;4,443052404;56,54723111;13,53633878;25,4733777;4,443052404;39,00971649;95,5569476;;;
10,9;CE 10;2014;Avoine + Pois fourrager (Av + Pf);;Aucun;AvPf;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,4862;0,4852;0,0063;99,1623834;96,2962963;;0,5358;1,0506;0,7368;0,0088;0,8376166;#DIV/0!;40,60409581;#DIV/0!;;;;;;0,526366667;0,524;0,003;0,6825;#DIV/0!;29,15268988;#DIV/0!;;;;;;0,520365714;0,519219697;0,001526316;0,56495;;4,690239256;59,39590419;11,45140594;24,46245062;4,690239256;35,91385656;95,30976074;;;
R10.1;CE 10;2014;Avoine + Pois fourrager (Av + Pf);;Aucun;AvPf;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,5107;0,5213;0,0067;98,33401472;96,2962963;;0,5043;0,9784;0,6841;0,0163;1,665985282;#DIV/0!;35,58040574;#DIV/0!;;;;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;64,41959426;;;;;;;;
R10.2;CE 10;2014;Avoine + Pois fourrager (Av + Pf);;Aucun;AvPf;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,5107;0,5213;0,0067;98,34303186;96,2962963;;0,4952;1,0139;0,6967;0,0168;1,656968143;#DIV/0!;36,87237376;#DIV/0!;;;;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;63,12762624;;;;;;;;
R10.3;CE 10;2014;Avoine + Pois fourrager (Av + Pf);;Aucun;AvPf;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,5107;0,5213;0,0067;98,01870663;96,2962963;;0,513;0,9943;0,6941;0,0197;1,981293372;#DIV/0!;34,65887725;#DIV/0!;;;;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;65,34112275;;;;;;;;
R10.4;CE 10;2014;Avoine + Pois fourrager (Av + Pf);;Aucun;AvPf;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,5107;0,5213;0,0067;98,66071429;96,2962963;;0,5082;0,9856;0,6862;0,0132;1,339285714;#DIV/0!;35,48622696;#DIV/0!;;;;;;0,526366667;0,524;0,003;0,635;#DIV/0!;26,21143234;#DIV/0!;;;;;;;;;;;;64,51377304;9,274794614;;;;;;;
R10.5;CE 10;2014;Avoine + Pois fourrager (Av + Pf);;Aucun;AvPf;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,5107;0,5213;0,0067;99,03940404;96,2962963;;0,5299;1,0202;0,7171;0,0098;0,960595962;#DIV/0!;37,01871216;#DIV/0!;;;;;;0,526366667;0,524;0,003;0,6616;#DIV/0!;27,22007914;#DIV/0!;;;;;;;;;;;;62,98128784;9,798633028;;;;;;;
R10.6;CE 10;2014;Avoine + Pois fourrager (Av + Pf);;Aucun;AvPf;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,5107;0,5213;0,0067;98,94756984;96,2962963;;0,5132;1,0452;0,717;0,011;1,052430157;#DIV/0!;37,25514819;#DIV/0!;;;;;;0,526366667;0,524;0,003;0,6556;#DIV/0!;26,96906473;#DIV/0!;;;;;;;;;;;;62,74485181;10,28608346;;;;;;;
R10.7;CE 10;2014;Avoine + Pois fourrager (Av + Pf);;Aucun;AvPf;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,5107;0,5213;0,0067;99,29715762;96,2962963;;0,4915;0,9675;0,7051;0,0068;0,702842377;#DIV/0!;44,66638922;#DIV/0!;;;;;;0,526366667;0,524;0,003;0,6503;#DIV/0!;34,54033397;#DIV/0!;;;;;;0,520365714;0,519219697;0,001526316;0,50715;;2,517586016;55,33361078;10,12605525;32,02274796;2,517586016;42,14880321;97,48241398;;;
R10.8;CE 10;2014;Avoine + Pois fourrager (Av + Pf);;Aucun;AvPf;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,5107;0,5213;0,0067;99,15366575;96,2962963;;0,4869;0,9807;0,7337;0,0083;0,846334251;#DIV/0!;49,86227391;#DIV/0!;;;;;;0,526366667;0,524;0,003;0,6793;#DIV/0!;40,14730772;#DIV/0!;;;;;;0,520365714;0,519219697;0,001526316;0,50385;;2,385778983;50,13772609;9,714966189;37,76152873;2,385778983;47,47649492;97,61422102;;;
R10.9;CE 10;2014;Avoine + Pois fourrager (Av + Pf);;Aucun;AvPf;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,5107;0,5213;0,0067;99,08551904;96,2962963;;0,4997;0,9951;0,7319;0,0091;0,914480957;#DIV/0!;46,42125651;#DIV/0!;;;;;;0,526366667;0,524;0,003;0,6791;#DIV/0!;37,13787595;#DIV/0!;;;;;;0,520365714;0,519219697;0,001526316;0,51455;;1,772162033;53,57874349;9,283380565;35,36571391;1,772162033;44,64909448;98,22783797;;;
11,1;CE 11;2014;Avoine + Vesce velue (Av + Vv);;Aucun;AvVv;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,4862;0,4852;0,0063;97,23260277;94,44444444;;0,4656;0,9901;0,6952;0,0274;2,767397233;#DIV/0!;43,48729218;#DIV/0!;;;;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;56,51270782;;;;;;;;
11,2;CE 11;2014;Avoine + Vesce velue (Av + Vv);;Aucun;AvVv;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,4862;0,4852;0,0063;97,05415592;94,44444444;;0,4634;1,0082;0,714;0,0297;2,945844079;#DIV/0!;45,68764082;#DIV/0!;;;;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;54,31235918;;;;;;;;
11,3;CE 11;2014;Avoine + Vesce velue (Av + Vv);;Aucun;AvVv;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,4862;0,4852;0,0063;97,52131668;94,44444444;;0,461;1,0086;0,7137;0,025;2,478683323;#DIV/0!;46,58355771;#DIV/0!;;;;;;;;;;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;53,41644229;;;;;;;;
11,4;CE 11;2014;Avoine + Vesce velue (Av + Vv);;Aucun;AvVv;Aucun;Producteur;1;Broyeur;;;Campagnipol;;;;100;;;;;0;;0,4862;0,4852;0,0063;100;94,44444444;;0,4629;0,9836;0,6929;0;;#DIV/0!;48,24430226;#DIV/0!;;;;;;0,526366667;0,524;0,003;0,5997;#DIV/0!;28,85102074;#DIV/0!;;;;;;;;;;;;51,75569774;19,39328153;;;;;;;
